CellV [A^3],Df,NASA [m^2/cm^3],total_SA_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-3-all,mc_CRY-T-1-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-chi-3-all,lc-Z-0-all,lc-Z-2-all,lc-T-1-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,D_func-chi-1-all,D_func-chi-3-all,D_func-Z-2-all,D_func-T-3-all,D_func-S-1-all,f-lig-T-1,sum-D_lc-Z-1-all,sum-D_lc-Z-3-all,sum-D_lc-T-2-all,sum-D_lc-alpha-1-all,sum-func-T-3-all,sum-D_func-chi-2-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-f-lig-T-1,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,temperature,time,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category
42994.7,20.39274,0.0,1591.41,2.94624,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,28.88,7424,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,1.78,2.67,6.0,-3.0,-0.08,1212.0,8.0,16.0,-8.0,-24.0,88.0,10.68,-4.0,-8.0,4848,-0.409,0.905,1.25e-05,-10.91978434,6.36e-06,0.192345176,3.409693855,-5.196751888,80,24,962,31374,0,944,-0.110283159,0.083073132,-0.129610464,2
1687.55,4.25008,1.26543,816.76443,0.213001,2.7225,19.206,43.329,900.0,1830.0,34.5,1.7161,1.66,10.89,3240,12.648,56.5,101.5,5.5,41.425,0.445,1.135,-1.0,-2.5,-0.02,-4.95,10.5376,69.5,0.69,1.38,1.5,-3.0,-0.03,252.0,2.0,5.0,-3.0,-6.0,18.0,1.38,-3.0,-3.0,504,-0.739,1.224,0.00098392,-35.14872557,1.23e-05,4.52409384,2.295599974,-4.911782378,80,48,962,6228,0,0,0.556383507,0.054733945,-0.246392443,1
3871.63,2.40322,152.759,152.759,0.0751611,3.5344,24.3648,58.2424,729.0,1512.0,40.0,1.5876,2.94,14.1376,3240,22.456,54.0,102.6666667,9.0,45.87,0.95,2.453333333,-2.0,-1.333333333,-0.04,-3.333333333,6.161066667,56.0,0.653333333,0.98,9.333333333,-2.0,-0.026666667,374.6666667,12.0,74.0,-6.0,-43.2,72.0,10.64,-8.0,0.0,2248,-0.505,1.118,0.0203438,-49.05396012,4.58e-05,2.634330596,2.065767235,-4.339161074,95,72,962,6342,31374,0,0.389716841,0.061818741,-0.217196949,1
1840.1,4.25994,0.0,1351.35,0.358664,3.5344,36.29653333,78.8848,729.0,2052.0,92.0,1.5876,4.573333333,10.6032,3618,21.62698667,53.0,107.3333333,9.6,47.648,0.956,1.604666667,-2.0,-0.066666667,-0.04,-3.453333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.6,10.0,42.33333333,-3.333333333,-36.6,0.0,0.0,0.0,0.0,1488,-0.458,1.085,0.000182871,-26.86119451,3.74e-05,1.945300529,4.361279525,-4.42728519,160,12,962,0,0,8471,-0.110283159,0.083073132,-0.129610464,0
5972.75,5.8597,0.0,1903.33,0.547694,2.7225,22.704,39.534,900.0,1680.0,32.0,1.7161,2.16,32.67,11520,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,5.9168,24.0,0.445,0.89,1.0,-2.0,-0.02,192.0,32.0,64.0,-32.0,-96.0,48.0,7.12,-16.0,-16.0,3072,-0.568,1.249,3.62e-05,-20.20095886,1.24e-05,0.509286955,4.028035028,-4.906238717,150,96,6228,887,0,0,-0.110283159,0.083073132,-0.129610464,1
4926.86,4.30539,46.8845,1089.7045,0.2911135,3.5344,34.8176,62.9894,729.0,1890.0,72.0,1.5876,2.695,28.2752,9288,19.93333333,54.0,102.6666667,9.0,45.87,0.95,2.04,-2.0,-0.666666667,-0.04,-3.333333333,3.598933333,30.26666667,0.420666667,1.267333333,0.8,-0.133333333,0.037333333,345.3333333,24.0,120.0,-8.0,-86.4,107.2,4.488,-2.4,-3.2,4144,-0.487,1.18,0.00460836,-46.77656971,7.87e-05,2.4276421,4.786511653,-4.103775358,120,72,1049,6228,679,0,-0.110283159,-0.213133938,0.144130485,1
7482.92,7.15317,0.0,1711.9,0.470407,2.993133333,25.91466667,58.0134,843.0,2288.0,42.33333333,1.673266667,1.733333333,35.9176,12000,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,216.0,16.0,32.0,-16.0,-48.0,48.0,7.12,-16.0,-16.0,1728,-0.652,1.232,0.000133119,-29.05311796,9.19e-06,1.220130156,3.626327077,-5.036494083,100,120,31374,0,0,28118,0.389716841,-0.027582654,0.044371836,2
2528.43,3.31679,60.8734,60.8734,0.0571671,2.8561,34.8816,28.8652,2304.0,1920.0,72.0,2.1904,2.84,11.4244,9216,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,540.0,8.0,16.0,-8.0,-24.0,24.0,3.56,-8.0,-8.0,2160,-0.369,1.243,0.000104299,-28.95245006,9.97e-06,1.25584417,2.394203218,-5.001444256,130,144,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
3640.93,4.14527,0.0,528.234,0.202213,3.61,24.624,58.862,841.0,1624.0,40.0,1.9044,3.66,32.49,7830,19.868,56.5,105.0,7.5,41.425,0.935,1.8,-2.0,-2.5,-0.04,-4.0,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,150.0,36.0,108.0,-18.0,-124.2,108.0,16.02,-36.0,-36.0,2700,-0.419,0.904,0.000665745,-32.35344101,5.65e-05,2.502166442,3.248160259,-4.248154527,25,336,6228,0,0,313,-0.110283159,-0.089079437,0.295377468,2
4714.08,3.98975,0.0,1420.25,0.359547,3.5344,33.9904,83.60986667,729.0,2358.0,71.33333333,1.5876,2.94,21.2064,6804,25.5004,60.25,126.0,11.25,34.7575,1.035,2.595,-2.25,0.0,-0.045,-3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,18.0,96.0,6.0,-59.4,0.0,0.0,0.0,0.0,1824,-0.537,1.204,0.000189224,-28.95008875,2.75e-05,2.057990208,4.57615873,-4.560946924,100,36,6228,6342,0,0,-0.110283159,-0.089079437,0.295377468,1
13622.2,4.73551,1.85485,1434.98485,0.112138,5.289657143,38.53691429,117.4147429,4813.857143,8125.714286,55.57142857,2.099142857,0.691428571,222.1656,113940,13.57056,55.0,135.6,8.8,44.092,1.088,1.008,-2.4,1.2,-0.156,-1.2,1.91844,192.0,-2.0,0.0,0.0,0.0,0.528,77.6,-16.0,72.0,0.0,-125.6,0.0,0.0,48.0,0.0,776,-0.501,1.307,1.13e-05,-24.5269748,5.61e-07,0.163973085,0.283943393,-6.251006174,160,72,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2
22236.3,4.06015,0.0,1216.61,0.330618,1.21,30.272,68.60333333,3249.0,8132.0,157.3333333,2.8561,6.133333333,21.78,65664,21.93,64.0,116.0,7.25,28.09,1.1125,2.225,-3.0,-5.0,-0.05,-5.15,2.3104,37.625,0.53375,0.35,10.375,0.25,0.03,865.0,60.0,120.0,-60.0,-180.0,201.0,34.35,0.0,126.0,20760,-1.054,1.873,0.00961032,-48.47713097,5.19e-05,3.428178576,5.295132131,-4.284475479,120,48,6228,0,0,243,-0.110283159,-0.089079437,0.295377468,2
2592.04,3.57576,688.634,688.634,0.0693728,5.418861538,40.61267692,113.8210769,5119.461538,7964.153846,62.15384615,2.114123077,0.464615385,140.8904,75148,7.22,56.5,148.5,8.0,41.425,1.26,0.665,-2.5,0.0,-0.235,0.95,6.4258,287.0,-2.345,1.75,7.5,3.0,0.83,196.0,-8.0,14.0,0.0,-79.6,54.0,6.3,24.0,10.0,784,-0.73,1.689,1.23e-05,-23.36063208,1.2e-06,0.17700913,0.454086867,-5.920789802,170,96,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2
5432.64,4.49569,0.0,699.887,0.194878,2.4025,26.66,46.4225,625.0,1750.0,50.0,1.9321,3.1,9.61,4000,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,80.0,1.483333333,4.62,14.0,-2.666666667,-0.066666667,616.0,8.0,16.0,-8.0,-24.0,82.66666667,14.92,-10.66666667,-5.333333333,2464,-0.487,1.312,7.2e-05,-24.13372682,1.63e-05,0.888712267,2.211950376,-4.787005837,150,96,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1828.35,4.69687,0.0,1687.34,0.444468,1.69,48.568,39.312,8100.0,7290.0,456.0,3.0625,13.71,3.38,31320,22.92733333,57.77777778,106.6666667,5.777777778,50.22333333,0.336666667,1.935555556,-0.777777778,-3.111111111,-0.045555556,-6.0,4.7961,390.0,-2.33,-2.22,54.0,24.0,1.2,566.0,-0.666666667,12.44444444,-4.0,-7.044444444,192.0,-4.32,12.0,12.0,1132,-0.19,0.291,2.32e-05,-18.35809097,9.37e-06,0.358963696,3.495532232,-5.02803243,160,72,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2
6864.83,5.59872,0.0,2846.56,1.03824,2.7225,22.704,39.534,900.0,1680.0,32.0,1.7161,2.16,10.89,3840,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.2416,84.0,0.98,2.94,4.0,-6.0,-0.04,804.0,4.0,8.0,-4.0,-12.0,80.0,3.92,-4.0,-8.0,1608,-0.515,1.197,0.000156591,-29.52400967,1.33e-05,1.297062336,5.969304548,-4.877748069,85,24,6228,702,0,944,-0.110283159,-0.089079437,0.295377468,2
5002.33,4.32303,0.0,777.748,0.17722,2.8561,27.90528,53.8434,2304.0,3571.2,50.8,2.1904,3.124,28.561,18432,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.8896,106.5,1.325,6.43,5.0,8.0,-0.055,540.0,16.0,32.0,-16.0,-48.0,444.0,19.42,-4.0,-4.0,4320,-0.536,1.244,0.000486629,-35.15894756,1.99e-05,1.989049826,2.476760588,-4.700725928,100,40,962,702,31374,28118,0.389716841,0.06606585,-0.271501052,2
4423.45,6.73731,0.0,1723.12,0.286959,1.9044,24.4996,32.246,8464.0,5029.333333,66.66666667,2.89,3.72,22.8528,45632,18.4906875,60.5,107.0,4.5,40.54,0.55625,1.60125,-1.25,-3.25,-0.025,-5.25,11.8336,48.0,0.89,1.78,2.0,-4.0,-0.04,240.0,10.0,33.0,-14.0,-30.0,48.0,7.12,-16.0,-16.0,1920,-0.175,0.28,1.1e-05,-16.56893109,5.23e-06,0.161978022,1.794501966,-5.281730052,180,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
9586.14,4.78582,0.0,1561.83,0.676259,3.5344,34.2912,118.2144,729.0,2592.0,108.0,1.5876,5.88,7.0688,2268,7.752,49.0,112.0,12.0,54.76,0.98,0.49,-2.0,-2.0,-0.04,5.8,9.2416,112.0,0.735,2.415,14.0,2.0,-0.03,566.0,12.0,6.0,6.0,-46.8,99.0,15.96,-6.0,15.0,3396,-0.247,1.113,5.6e-05,-20.15464757,2.15e-05,0.740065437,4.950374003,-4.667046752,130,72,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0
4275.12,3.02634,191.331,191.331,0.0745593,3.5344,36.5472,72.3988,729.0,1755.0,90.0,1.5876,3.92,14.1376,4860,15.992,56.5,108.5,7.5,41.425,0.935,1.555,-2.0,-2.0,-0.04,-2.05,10.5376,99.0,1.4025,4.325,10.0,2.0,-0.06,633.0,16.0,44.0,-8.0,-55.2,184.0,21.5,-8.0,8.0,5064,-0.426,1.15,0.000145007,-29.00619249,4.24e-05,0.835499567,1.269596214,-4.373015343,120,120,1049,6228,0,0,-0.110283159,-0.216459049,0.193205304,1
10625.6,6.59227,0.0,915.228,0.215206,3.61,25.384,84.284,841.0,2755.0,44.0,1.9044,2.44,28.88,7192,18.73866667,59.0,107.3333333,6.0,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,16.0,56.0,-10.66666667,-52.8,0.0,0.0,0.0,0.0,2400,-0.693,0.886,2.27e-05,-18.5946895,1.22e-05,0.346739091,2.409111123,-4.913198979,180,312,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
10683.0,4.08662,0.0,1745.05,0.471114,1.4884,28.2918,35.4532,4356.0,4488.0,112.0,2.7889,4.5,11.9072,28512,18.4348,60.26666667,106.6666667,4.6,41.37,0.534,1.636,-1.2,-2.933333333,-0.024,-5.2,9.2416,42.0,0.49,0.98,1.0,-4.0,-0.02,202.0,14.4,57.6,-20.8,-43.2,72.0,5.88,-12.0,-24.0,2424,-0.522,1.73,0.00826556,-47.65727642,1.51e-05,3.637325091,3.311240028,-4.822051044,95,24,6228,0,0,0,-0.110283159,-0.092404548,0.344452287,1
1591.91,3.74089,336.996,665.589,0.245452,3.61,31.16,70.243,841.0,2030.0,60.0,1.9044,4.27,14.44,4408,19.03733333,57.75,106.1666667,6.75,39.2025,0.9275,1.9425,-2.0,-1.916666667,-0.04,-4.333333333,5.9168,24.0,0.445,0.89,1.0,-2.0,-0.02,150.0,16.0,62.0,-9.333333333,-54.0,24.0,3.56,-8.0,-8.0,1200,-0.388,0.921,0.000498371,-29.05456239,0.00012633,2.644545684,3.687418537,-3.898493504,120,120,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
11131.4,3.9852,37.8831,976.3111,0.1998113,2.7225,22.704,114.7905,900.0,4860.0,68.0,1.7161,3.36,87.12,30720,17.544,64.0,176.0,14.0,28.09,0.89,1.78,-3.0,-2.0,-0.04,-6.0,9.2416,126.0,1.47,7.98,6.0,12.0,-0.06,828.0,16.0,32.0,-8.0,-48.0,576.0,23.52,0.0,0.0,6624,-1.633,1.132,0.000462433,-30.52236165,6.52e-05,2.69012904,3.556082342,-4.185918294,90,20,962,6228,702,0,-0.110283159,-0.003003152,0.082883502,1
1973.66,4.9377,0.0,1209.19,0.258244,2.4025,23.994,55.8,625.0,2100.0,54.0,1.9321,2.48,9.61,3600,23.908,64.0,112.0,3.0,28.09,0.89,3.37,-2.0,-3.0,-0.04,-6.0,6.175672727,1191.272727,-0.115454545,0.244545455,43.09090909,2.272727273,0.156363636,720.0,4.0,32.0,-6.0,-12.0,111.6363636,-0.441818182,-0.363636364,-0.545454545,1440,-0.623,1.298,0.00339478,-43.59441931,1.21e-05,3.454232412,2.683627329,-4.916339744,100,24,6228,887,0,0,-0.110283159,-0.097046499,0.394733864,1
5479.73,3.97231,0.0,1279.92,0.360204,3.5344,37.6752,85.8878,729.0,2376.0,87.0,1.5876,3.43,28.2752,10044,14.28502857,59.71428571,96.57142857,5.571428571,35.71,0.915714286,1.142857143,-2.0,-2.0,-0.04,-2.914285714,6.971428571,43.85714286,1.317142857,1.758571429,1.571428571,0.142857143,0.36,303.4285714,28.0,52.0,-12.0,-91.2,302.0,10.6,24.0,-4.0,4248,-0.533,1.185,7.75e-05,-23.2104419,2.34e-05,1.048759322,4.1714424,-4.630218444,115,96,6228,0,0,0,0.389716841,-0.024257543,-0.004702983,1
3324.05,2.97964,528.774,528.774,0.169429,1.7161,27.0384,80.3816,144.0,1416.0,96.0,1.9321,3.72,41.1864,13824,0.0,64.0,72.0,3.0,28.09,0.89,0.0,-2.0,0.0,-0.04,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,96.0,0.0,0.0,-288.0,0.0,0.0,0.0,0.0,864,-0.786,1.494,3.64e-05,-23.45821167,1.02e-05,0.443007358,1.493501637,-4.991425376,150,60,962,6228,0,944,-0.110283159,0.083073132,-0.129610464,2
1346.01,2.55442,18.07,18.07,0.0230343,3.61,26.144,64.4005,841.0,2291.0,47.0,1.9044,2.915,28.88,7424,17.544,64.0,124.8,3.2,28.09,0.884,1.78,-2.2,-4.0,-0.09,-6.0,10.10786667,245.3333333,-0.276666667,1.46,8.0,0.0,0.18,234.0,0.0,16.0,-8.0,-30.48,58.66666667,2.453333333,5.333333333,-2.666666667,936,-0.774,0.95,0.000109241,-36.10437633,6.56e-06,1.126271355,1.711597638,-5.183201437,160,96,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1513.12,3.25603,508.047,508.047,0.144466,1.21,35.002,40.458,4225.0,5070.0,260.0,2.8224,7.28,2.42,9620,27.09144,54.26666667,115.0666667,8.2,52.038,0.57,1.848,-1.2,-2.133333333,-0.024,-6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.2,6.0,34.0,-8.666666667,-21.6,0.0,0.0,0.0,0.0,1506,-0.543,1.858,0.000256017,-27.60989166,7.46e-05,1.427238181,2.195684394,-4.127060372,170,72,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2
35904.3,10.23686,0.0,1810.37,1.41995,3.61,26.144,45.524,841.0,1624.0,32.0,1.9044,2.44,86.64,22272,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,32.0,64.0,-32.0,-96.0,0.0,0.0,0.0,0.0,15552,-0.415,0.897,3.92e-05,-18.16788992,1.27e-05,0.578819508,4.610270441,-4.894721501,90,24,962,12051,6228,313,-0.110283159,-0.003003152,0.082883502,2
2468.92,3.50951,158.552,158.552,0.0689946,2.7225,21.384,51.117,900.0,1680.0,40.0,1.7161,3.24,10.89,3600,19.93333333,54.0,102.6666667,9.0,45.87,0.95,2.04,-2.0,-0.666666667,-0.04,-3.333333333,10.1056,82.0,0.722222222,3.493333333,4.666666667,-2.444444444,-0.031111111,394.6666667,12.0,60.0,-4.0,-43.2,138.6666667,10.5,-8.666666667,-15.33333333,2368,-0.432,1.211,9.22e-05,-28.89426346,6.59e-06,0.824194052,1.201520676,-5.181175879,140,72,962,6228,0,0,-0.110283159,0.083073132,-0.129610464,1
7574.63,5.47476,0.0,2183.94,0.77973,1.7161,21.02986667,41.90253333,144.0,896.0,50.33333333,1.9321,2.48,30.8898,8064,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,36.0,72.0,-36.0,-108.0,0.0,0.0,0.0,0.0,3456,-0.673,1.469,0.00035812,-28.59404296,1.37e-05,3.629392963,4.890613522,-4.862380075,120,120,702,0,0,0,0.389716841,-0.024257543,-0.004702983,1
1443.26,2.93632,91.6945,91.6945,0.105368,2.8561,27.716,43.602,2304.0,2880.0,60.0,2.1904,4.3,11.4244,7296,16.728,58.0,123.2,5.8,38.758,0.73,1.46,-1.6,-3.2,-0.032,-5.16,10.1056,81.33333333,0.296666667,0.92,1.333333333,-2.0,-0.013333333,252.0,6.4,12.8,-6.4,-20.64,24.0,2.493333333,-2.666666667,-5.333333333,1008,-0.376,1.224,6.8e-05,-28.04202553,5.26e-06,0.808903989,1.638635868,-5.278761679,120,72,962,6228,702,944,-0.110283159,-0.221660742,-0.20352036,2
8305.91,2.41936,654.629,654.629,0.209966,2.4025,26.784,45.694,625.0,1450.0,73.33333333,1.9321,4.546666667,28.83,12000,25.10624,58.0,121.1,6.6,38.758,0.926,2.048,-2.0,-2.5,-0.04,-6.73,8.43008,69.6,0.944,2.112,6.8,0.8,-0.04,374.4,40.0,148.0,-40.0,-134.4,264.0,32.32,-16.0,24.0,7488,-0.463,1.298,0.000191879,-27.04443067,4.72e-05,1.573263971,2.949619149,-4.3263286,120,72,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
5526.47,6.01065,0.0,1368.56,0.417736,3.5344,36.18194286,109.3461714,729.0,3394.285714,106.2857143,1.5876,3.94,49.4816,15984,18.648,55.66666667,104.2222222,6.888888889,42.90666667,0.667777778,2.236666667,-1.444444444,-0.888888889,-0.028888889,-3.222222222,9.6736,113.0,1.373333333,2.778333333,12.0,3.0,-0.056666667,306.0,17.33333333,132.0,-22.66666667,-58.0,250.0,28.38,-4.0,54.0,3672,-0.811,1.186,6.1e-05,-26.16729625,7.8e-06,0.789532585,2.793902934,-5.107905954,120,36,962,6228,0,0,0.389716841,0.061818741,-0.217196949,1
2531.59,5.51475,0.0,1037.77,0.138472,3.3489,37.7712,81.8376,676.0,2704.0,72.0,1.5625,1.12,40.1868,14976,10.58269091,64.0,158.5454545,3.545454545,28.09,1.159090909,0.676363636,-2.545454545,0.0,-0.36,-1.636363636,5.387527273,506.1818182,-1.38,0.0,8.727272727,0.0,0.752727273,38.72727273,-388.0,84.0,-24.0,-431.2,0.0,-0.12,84.0,36.0,852,-0.416,1.263,7.43e-06,-18.80159821,2.99e-06,0.113312139,1.170372118,-5.524118252,150,72,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
1488.36,5.74465,0.0,1415.53,0.378606,1.4884,28.2918,35.4532,4356.0,4488.0,112.0,2.7889,4.5,2.9768,7128,18.48466667,60.88888889,107.5555556,4.333333333,39.15666667,0.593333333,1.582222222,-1.333333333,-3.555555556,-0.026666667,-5.333333333,3.080533333,18.66666667,0.723333333,0.77,0.666666667,0.666666667,0.246666667,344.0,4.0,10.66666667,-5.333333333,-12.0,30.0,0.98,4.0,0.0,1032,-0.541,1.755,0.0110566,-47.07006997,1.14e-05,4.143843996,3.420079706,-4.944786089,95,24,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1
8927.8,3.8221,0.0,395.628,0.0686276,3.0675,21.397,44.096,1654.75,4539.0,57.0,2.142325,2.065,49.08,65444,19.19586111,57.08333333,104.3888889,6.75,44.53916667,0.695,1.809166667,-1.5,-1.805555556,-0.03,-4.277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,18.0,87.0,-14.66666667,-60.6,0.0,0.0,0.0,0.0,3600,-0.64,1.534,0.00417902,-46.29702161,7.81e-06,1.35541644,1.079371055,-5.107453521,100,72,962,702,0,0,0.389716841,0.06606585,-0.271501052,1
8248.29,10.79912,0.0,1775.6,0.640715,2.7225,21.12,52.3908,900.0,2448.0,44.8,1.7161,3.488,27.225,8880,10.06666667,55.42857143,106.6666667,7.380952381,43.33,0.754761905,1.082857143,-1.619047619,-1.333333333,-0.032380952,-1.847619048,5.071542857,20.57142857,0.381428571,0.762857143,0.857142857,-1.714285714,-0.017142857,121.1428571,22.66666667,56.0,-6.666666667,-77.6,36.0,5.34,-12.0,-12.0,1696,-0.588,1.215,0.000111584,-26.17741916,4.66e-06,1.238652979,2.184152017,-5.332014079,100,144,962,6228,0,0,0.389716841,0.06606585,-0.271501052,1
37072.9,4.35513,0.0,1866.56,0.579412,3.1684,48.9856,18.156,2401.0,1176.0,128.0,2.0164,2.6,25.3472,25088,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,32.0,64.0,-32.0,-96.0,0.0,0.0,0.0,0.0,5472,-0.481,2.0,0.000167826,-26.84832226,3.47e-05,1.553446465,5.906082229,-4.459113934,160,72,962,6228,0,0,-0.110283159,0.083073132,-0.129610464,1
17432.7,5.11189,0.0,1726.5,0.68062,1.7161,21.63072,51.68212,144.0,1104.0,57.6,1.9321,2.232,34.322,9216,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,32.0,64.0,-32.0,-96.0,0.0,0.0,0.0,0.0,4704,-0.815,1.482,0.000305141,-28.89714068,1.69e-05,2.937183791,5.53869518,-4.772018224,120,120,31374,0,0,0,-0.110283159,-0.092404548,0.344452287,1
3710.91,8.84024,0.0,1407.01,0.344376,1.21,22.704,39.534,4225.0,5460.0,72.0,2.8224,5.46,9.68,24960,20.6056,64.0,112.0,3.0,28.09,0.89,0.89,-2.0,-3.0,-0.04,-6.0,11.8336,96.0,1.78,2.48,8.0,6.0,-0.08,150.0,24.0,24.0,-24.0,-72.0,144.0,42.72,-24.0,-48.0,1800,-0.529,1.956,0.000853467,-41.03193174,3.77e-06,2.50486276,1.672718038,-5.423169336,120,21,6228,0,0,0,-0.110283159,-0.003003152,0.082883502,1
13085.1,5.12822,0.0,2071.64,0.567012,2.2374,25.28973333,51.70866667,1669.333333,3114.666667,61.5,2.434966667,3.773333333,53.6976,36864,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,4.4376,18.0,0.33375,0.6675,0.75,-1.5,-0.015,192.0,64.0,128.0,-64.0,-192.0,72.0,10.68,-24.0,-24.0,6144,-0.569,1.521,7.39e-05,-26.60912535,1.09e-05,0.730257053,3.7061429,-4.963019979,150,96,31374,887,0,0,-0.110283159,0.083073132,-0.129610464,1
3731.82,5.4183,0.0,2375.99,0.875464,1.7161,22.532,49.4132,144.0,1056.0,55.0,1.9321,2.48,5.1483,1440,20.6056,64.0,112.0,3.0,28.09,0.89,0.89,-2.0,-3.0,-0.04,-6.0,11.8336,96.0,1.78,2.48,8.0,6.0,-0.08,150.0,6.0,6.0,-6.0,-18.0,36.0,10.68,-6.0,-12.0,450,-0.829,1.472,0.000108467,-23.67138523,8.84e-06,1.585728078,4.011069542,-5.053479943,100,120,31374,0,0,0,0.389716841,-0.027582654,0.044371836,1
15111.9,4.20356,0.0,1403.64,0.304415,3.61,30.4,72.618,841.0,2088.0,85.0,1.9044,3.7,86.64,25752,3.344,52.75,77.0,8.25,48.0925,0.49,0.42,-1.0,0.5,-0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,32.0,96.0,16.0,-124.8,0.0,0.0,0.0,0.0,1648,-0.469,0.863,6.27e-05,-24.13265157,1e-05,0.925659449,2.845545206,-4.998426365,200,48,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1
14597.7,5.10518,16.5775,1718.8275,0.64041687,3.61,24.8368,45.5696,841.0,1624.0,31.4,1.9044,1.952,144.4,35264,17.544,64.0,112.0,3.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,1.78,8.17,8.0,-2.0,-0.08,396.0,32.0,64.0,-32.0,-96.0,576.0,56.96,-32.0,-64.0,6336,-0.566,0.905,8.19e-05,-27.23208344,1.11e-05,1.054174214,3.322796803,-4.952978383,85,16,6228,962,0,0,-0.110283159,-0.089079437,0.295377468,1
3680.79,2.93741,700.98,700.98,0.271077,2.961775,7.38225,0.0,1747.0,0.0,6.0,2.1892,0.795,23.6942,3384,0.0,36.0,0.0,1.0,127.69,-0.49,0.0,0.0,0.0,0.02,0.0,9.2416,42.0,0.49,0.0,0.0,0.0,-0.02,2.0,-12.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,24,-0.231,0.622,2.1e-06,-15.2905038,7.18e-07,0.031183297,0.377753391,-6.144172042,100,72,8028,0,0,0,-0.110283159,-0.046039543,-0.057800328,1
